15,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,288020.0,1721,295200.0,1041200000.0
21,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,288020.0,1721,295200.0,1041200000.0
24,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,289780.0,1721,295200.0,1041200000.0
34,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,288020.0,1721,295200.0,1041200000.0
38,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,288000.0,1721,295200.0,1041200000.0
46,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,293490.0,1721,295200.0,1041200000.0
67,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,288020.0,1721,295200.0,1041200000.0
70,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,292710.0,1721,295200.0,1041200000.0
76,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,288030.0,1721,295200.0,1041200000.0
83,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,288050.0,1721,295200.0,1041200000.0
95,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,294150.0,1721,295200.0,1041200000.0
103,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,288000.0,1721,295200.0,1041200000.0
115,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,292200.0,1721,295200.0,1041200000.0
120,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,288730.0,1721,295200.0,1041200000.0
133,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,295220.0,1721,295200.0,1041200000.0
143,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,291570.0,1721,295200.0,1041200000.0
148,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,292810.0,1721,295200.0,1041200000.0
154,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,0,1721,0,0,0,-1.1176e-08,85,288300.0,1721,295200.0,1041200000.0
161,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,288020.0,1721,295200.0,1041200000.0
168,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,0,1721,0,2,0,-1.1176e-08,85,291660.0,1721,295200.0,1041200000.0
174,21,13,1,2,10,0,0,-0.00027209,-2.3874e-12,0,85,16.969,5.1845e-09,-0.80291,1.0021e-06,0.019599,9.656e-06,5153.8,295200.0,6.333e-08,1.1683,4.2282e-07,0.93122,178.59,-2.1913,-8.5264e-09,1.1393e-10,1,1721,0,2,0,-1.1176e-08,85,288060.0,1721,295200.0,1041200000.0
