0,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,257570.0,1721,259200.0,1041100000.0
1,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,258970.0,1721,259200.0,1041100000.0
2,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,252020.0,1721,259200.0,1041100000.0
3,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,252020.0,1721,259200.0,1041100000.0
4,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,252000.0,1721,259200.0,1041100000.0
5,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,252000.0,1721,259200.0,1041100000.0
6,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,257650.0,1721,259200.0,1041100000.0
7,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,252000.0,1721,259200.0,1041100000.0
8,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,252000.0,1721,259200.0,1041100000.0
9,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,258710.0,1721,259200.0,1041100000.0
10,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,252000.0,1721,259200.0,1041100000.0
11,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,252000.0,1721,259200.0,1041100000.0
12,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,252000.0,1721,259200.0,1041100000.0
13,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,252020.0,1721,259200.0,1041100000.0
14,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,259220.0,1721,259200.0,1041100000.0
15,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,252000.0,1721,259200.0,1041100000.0
16,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,252020.0,1721,259200.0,1041100000.0
17,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,0,1721,0,0.0,0,-6.5193e-09,70,252870.0,1721,259200.0,1041100000.0
18,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,0,1721,0,2.0,0,-6.5193e-09,70,252000.0,1721,259200.0,1041100000.0
19,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,257570.0,1721,259200.0,1041100000.0
26,4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,259200.0,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2.0,0,-6.5193e-09,70,258970.0,1721,259200.0,1041100000.0
