26,13,1,2,0,0,0,-0.00015363,1.3529e-11,0,63,-12.125,3.9802e-09,2.656,-7.8231e-07,0.020991,9.9726e-06,5153.7,2.592e+05,1.6391e-07,-2.9318,-2.5332e-07,0.98111,193.03,1.2133,-7.4021e-09,-4.8609e-10,0,1721,0,2,0,-6.0536e-09,63,2.5917e+05,1721,2.592e+05,1.0411e+09
3,13,1,2,2,0,0,0.00014965,5.1159e-12,0,53,-102.16,4.9691e-09,-2.5475,-5.2191e-06,0.015927,6.4727e-06,5153.7,2.664e+05,1.8626e-07,-0.019761,-5.7742e-08,0.9335,237,1.2619,-8.1218e-09,-1.5465e-10,0,1721,0,2,0,-4.6566e-09,53,2.592e+05,1721,2.664e+05,1.0411e+09
5,13,1,2,2,0,0,-0.00037626,-2.16e-12,0,79,20.906,5.162e-09,-0.67217,1.194e-06,0.0031761,4.8745e-06,5153.8,2.664e+05,5.7742e-08,2.2121,-2.0489e-08,0.94925,275.16,0.31023,-8.4632e-09,1.2e-10,0,1721,0,2,0,-1.0245e-08,79,2.592e+05,1721,2.664e+05,1.0411e+09
6,13,1,2,1,59,44,0.00040339,-1.3529e-11,0,7,-94.344,4.9188e-09,-0.65157,-4.923e-06,0.00756,7.4115e-06,5153.7,2.6638e+05,1.3039e-08,0.05855,-2.5146e-07,0.94023,228.5,-0.39872,-8.3489e-09,-2.3822e-10,0,1721,0,2,0,-5.1223e-09,7,2.592e+05,1721,2.6638e+05,1.0411e+09
16,13,1,2,2,0,0,-0.00025142,-3.4106e-13,0,57,-7.6875,4.2862e-09,-0.34781,-4.6566e-07,0.0067721,3.3993e-06,5153.6,2.664e+05,1.0245e-07,-0.88031,9.3132e-09,0.98313,325.75,0.027201,-8.2275e-09,-1.9287e-11,0,1721,0,2,0,-9.7789e-09,57,2.592e+05,1721,2.664e+05,1.0411e+09
18,13,1,2,2,0,0,0.00023233,1.819e-12,0,49,24.406,5.7524e-09,0.17323,1.2778e-06,0.013634,5.2471e-06,5153.7,2.664e+05,-1.4342e-07,2.2178,1.7323e-07,0.92789,263.25,-2.1317,-8.9236e-09,7.8218e-11,0,1721,0,2,0,-1.071e-08,49,2.592e+05,1721,2.664e+05,1.0411e+09
21,13,1,2,2,0,0,-0.00027202,-2.3874e-12,0,74,1.875,5.0716e-09,1.2797,2.5891e-07,0.019596,1.1504e-05,5153.8,2.664e+05,-3.5577e-07,1.1685,9.4995e-08,0.93121,147.78,-2.1913,-8.5046e-09,2.2501e-10,0,1721,0,2,0,-1.1176e-08,74,2.592e+05,1721,2.664e+05,1.0411e+09
25,13,1,2,0,0,0,6.0118e-05,2.3874e-12,0,107,-1.6563,4.6077e-09,-0.11797,-1.6391e-07,0.0019511,3.0193e-06,5153.6,2.592e+05,-4.0978e-08,-0.93517,2.9802e-08,0.9712,323.56,0.59966,-8.3718e-09,-6.0717e-12,0,1721,0,2.8,0,5.1223e-09,107,2.5905e+05,1721,2.592e+05,1.0411e+09
26,13,1,2,2,0,0,-0.00015354,1.3529e-11,0,82,-7.6875,4.0087e-09,-2.577,-6.0722e-07,0.020992,9.5479e-06,5153.7,2.664e+05,3.5949e-07,-2.9318,1.8626e-09,0.9811,200.03,1.2134,-7.4664e-09,-2.5322e-10,0,1721,0,2,0,-6.0536e-09,82,2.592e+05,1721,2.664e+05,1.0411e+09
27,13,1,2,2,0,0,-0.00019918,3.638e-12,0,65,-2.6563,5.7977e-09,-0.44728,-1.4342e-07,0.0056765,3.228e-06,5153.6,2.664e+05,-5.9605e-08,-0.91928,8.0094e-08,0.97607,322.09,0.852,-8.3711e-09,-1.3215e-11,0,1721,0,2,63,-1.9092e-08,65,2.592e+05,1721,2.664e+05,1.0411e+09
