4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,2.592e+05,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2,0,-6.5193e-09,70,2.5897e+05,1721,2.592e+05,1.0411e+09
5,13,1,2,0,0,0,-0.00037624,-2.16e-12,0,77,20.063,5.2302e-09,-1.7222,7.8976e-07,0.003176,5.0683e-06,5153.8,2.592e+05,2.4214e-08,2.2122,-5.9605e-08,0.94925,273.22,0.31016,-8.4311e-09,1.4536e-10,1,1721,0,2,0,-1.0245e-08,77,2.5202e+05,1721,2.592e+05,1.0411e+09
8,13,1,1,22,0,0,3.756e-06,2.2737e-13,0,76,80.625,3.6187e-09,-0.51047,4.1053e-06,0.012713,8.5775e-06,5153.6,2.52e+05,2.4028e-07,-1.8686,6.333e-08,0.99815,232.66,-2.8869,-7.8114e-09,1.5072e-10,1,1721,0,2.8,0,-4.191e-09,76,2.4482e+05,1721,2.52e+05,1.0411e+09
9,13,1,2,0,0,0,0.00021075,2.6148e-12,0,117,67.844,3.9762e-09,0.90269,3.3975e-06,0.017048,9.6709e-06,5152.8,2.592e+05,-2.6077e-07,-1.981,-1.546e-07,0.98438,208.19,1.6355,-8.0814e-09,1.2858e-10,1,1721,0,2.8,0,-5.5879e-09,117,2.5202e+05,1721,2.592e+05,1.0411e+09
10,13,1,1,22,0,0,-6.4545e-05,-1.4779e-12,0,91,15.969,5.3531e-09,-2.417,5.6438e-07,0.012215,5.0329e-06,5153.7,2.52e+05,1.5646e-07,2.2325,-1.7136e-07,0.94411,272.25,0.78676,-8.3661e-09,1.6786e-10,1,1721,0,2.8,0,-2.794e-09,91,2.4482e+05,1721,2.52e+05,1.0411e+09
12,13,1,2,0,0,0,0.00011009,2.0464e-12,0,74,-3.2188,4.3534e-09,0.85656,-2.0489e-07,0.0041321,3.1106e-06,5153.6,2.592e+05,1.1176e-08,-0.89856,5.4017e-08,0.98238,328.53,0.13824,-8.2443e-09,-1.8215e-11,1,1721,0,2,0,-1.2107e-08,74,2.5202e+05,1721,2.592e+05,1.0411e+09
14,13,1,2,0,0,0,0.00021906,4.5475e-13,0,44,-9.8438,4.1762e-09,-2.5632,-4.0978e-07,0.0067371,9.1214e-06,5153.7,2.592e+05,1.0617e-07,-2.9532,-4.4703e-08,0.97635,210.72,-2.0172,-7.7403e-09,-3.5001e-10,1,1721,0,2,0,-8.8476e-09,44,2.5436e+05,1721,2.592e+05,1.0411e+09
15,13,1,1,23,59,44,-0.00010391,-1.1369e-12,0,4,-17.531,5.0374e-09,-3.0067,-8.4192e-07,0.0051789,9.0078e-06,5153.7,2.5918e+05,-5.7742e-08,-3.0481,-2.2352e-08,0.94303,197.59,0.097699,-8.1818e-09,-4.418e-10,1,1721,0,2,0,-1.0245e-08,4,2.5744e+05,1721,2.5918e+05,1.0411e+09
17,13,1,1,23,59,44,6.375e-05,-3.5243e-12,0,4,-102.94,4.183e-09,-2.3707,-5.2657e-06,0.0079533,9.1493e-06,5153.8,2.5918e+05,5.4017e-08,0.15789,-5.9605e-08,0.96476,203.75,-2.2662,-7.8114e-09,-1.4786e-10,1,1721,0,2,0,-1.071e-08,4,2.5477e+05,1721,2.5918e+05,1.0411e+09
18,13,1,2,0,0,0,0.00023232,1.819e-12,0,43,25.531,5.7535e-09,-0.8769,1.6186e-06,0.013634,5.0496e-06,5153.7,2.592e+05,1.8626e-08,2.2179,3.2037e-07,0.92789,265.06,-2.1317,-8.8118e-09,7.0717e-11,1,1721,0,2,0,-1.071e-08,43,2.5202e+05,1721,2.592e+05,1.0411e+09
21,13,1,1,22,0,0,-0.00027199,-2.3874e-12,0,65,23,5.177e-09,-0.82036,1.5367e-06,0.019595,9.4175e-06,5153.8,2.52e+05,1.1176e-07,1.1686,4.191e-07,0.93121,184,-2.1915,-8.5054e-09,3.8287e-10,1,1721,0,2,0,-1.1176e-08,65,2.4482e+05,1721,2.52e+05,1.0411e+09
22,13,1,2,0,0,0,0.00015476,9.0949e-13,0,34,23.688,5.6774e-09,-1.551,1.3299e-06,0.0061465,4.7386e-06,5153.7,2.592e+05,1.0617e-07,2.2208,9.127e-08,0.92563,266.69,-2.024,-8.6207e-09,1.0179e-10,1,1721,0,2,0,-1.7229e-08,34,2.5202e+05,1721,2.592e+05,1.0411e+09
24,13,1,1,23,59,44,1.3574e-06,-6.8212e-13,0,11,70.656,4.4445e-09,2.3343,3.7476e-06,0.00043605,9.222e-06,5153.7,2.5918e+05,-9.3132e-09,-1.9829,5.9605e-08,0.95931,198.91,-0.13967,-8.0875e-09,1.7001e-10,1,1721,0,2,0,4.191e-09,11,2.5202e+05,1721,2.5918e+05,1.0411e+09
25,13,1,2,0,0,0,6.0118e-05,2.3874e-12,0,107,-1.6563,4.6077e-09,-0.11797,-1.6391e-07,0.0019511,3.0193e-06,5153.6,2.592e+05,-4.0978e-08,-0.93517,2.9802e-08,0.9712,323.56,0.59966,-8.3718e-09,-6.0717e-12,1,1721,0,2.8,0,5.1223e-09,107,2.5246e+05,1721,2.592e+05,1.0411e+09
26,13,1,2,0,0,0,-0.00015363,1.3529e-11,0,63,-12.125,3.9802e-09,2.656,-7.8231e-07,0.020991,9.9726e-06,5153.7,2.592e+05,1.6391e-07,-2.9318,-2.5332e-07,0.98111,193.03,1.2133,-7.4021e-09,-4.8609e-10,1,1721,0,2,0,-6.0536e-09,63,2.5202e+05,1721,2.592e+05,1.0411e+09
28,13,1,2,0,0,0,0.00021956,3.5243e-12,0,25,-11.719,4.2745e-09,-1.6249,-3.4831e-07,0.018594,2.6133e-06,5153.6,2.592e+05,3.3714e-07,-0.87382,2.7753e-07,0.98155,338.66,-1.7985,-8.1011e-09,-4.4288e-11,1,1721,0,2,0,-1.071e-08,25,2.5202e+05,1721,2.592e+05,1.0411e+09
29,13,1,2,0,0,0,0.00039361,3.979e-12,0,9,-98.219,4.323e-09,0.50969,-5.1223e-06,0.0018193,8.6874e-06,5153.7,2.592e+05,6.5193e-08,0.16658,-6.7055e-08,0.96535,216.97,-1.1105,-8.026e-09,-2.4751e-10,1,1721,0,2,0,-9.3132e-09,9,2.5865e+05,1721,2.592e+05,1.0411e+09
9,13,1,2,2,0,0,0.00021077,2.6148e-12,0,118,77.063,3.8248e-09,1.9534,3.757e-06,0.017047,9.4529e-06,5152.8,2.664e+05,2.6077e-07,-1.981,-1.9372e-07,0.98438,203.34,1.6354,-7.5528e-09,1.4751e-10,1,1721,0,2.8,0,-5.5879e-09,118,2.5922e+05,1721,2.664e+05,1.0411e+09
15,13,1,2,1,59,44,-0.00010392,-1.1369e-12,0,5,-18.938,5.0163e-09,-1.9565,-1.2312e-06,0.0051791,9.0264e-06,5153.7,2.6638e+05,3.3528e-08,-3.0482,-1.0058e-07,0.94302,197.13,0.097722,-8.2653e-09,-3.7144e-10,1,1721,0,2,0,-1.0245e-08,5,2.5922e+05,1721,2.6638e+05,1.0411e+09
22,13,1,2,2,0,0,0.00015477,9.0949e-13,0,40,24.531,5.757e-09,-0.50091,1.3541e-06,0.0061463,5.1521e-06,5153.7,2.664e+05,-7.8231e-08,2.2207,7.4506e-08,0.92563,262.63,-2.0239,-8.8114e-09,1.0822e-10,1,1721,0,2,0,-1.7229e-08,40,2.5922e+05,1721,2.664e+05,1.0411e+09
