1,13,1,2,2,0,0,0.00029089,2.2737e-12,0,103,15.188,4.352e-09,2.5819,8.6427e-07,0.0015288,1.0081e-05,5153.7,2.664e+05,0,1.1658,-2.6077e-08,0.95989,184.88,0.50036,-7.9085e-09,3.6644e-10,1,1721,0,2,0,8.3819e-09,103,2.5925e+05,1721,2.664e+05,1.0411e+09
4,13,1,2,2,0,0,9.2741e-05,1.1141e-11,0,81,19.625,4.8948e-09,0.56345,1.1921e-06,0.010413,1.0476e-05,5153.7,2.664e+05,-2.3283e-07,1.1639,9.6858e-08,0.93746,167.59,0.94963,-8.2521e-09,2.8965e-10,1,1721,0,2,0,-6.5193e-09,81,2.5925e+05,1721,2.664e+05,1.0411e+09
9,13,1,2,2,0,0,0.00021077,2.6148e-12,0,118,77.063,3.8248e-09,1.9534,3.757e-06,0.017047,9.4529e-06,5152.8,2.664e+05,2.6077e-07,-1.981,-1.9372e-07,0.98438,203.34,1.6354,-7.5528e-09,1.4751e-10,1,1721,0,2,0,-5.5879e-09,118,2.5925e+05,1721,2.664e+05,1.0411e+09
12,13,1,2,2,0,0,0.0001101,2.0464e-12,0,86,-2.375,4.3755e-09,1.9069,-1.5646e-07,0.0041321,3.0119e-06,5153.6,2.664e+05,-3.7253e-08,-0.89862,7.8231e-08,0.98238,331.81,0.13813,-8.2307e-09,-1.0715e-12,1,1721,0,2,0,-1.2107e-08,86,2.5925e+05,1721,2.664e+05,1.0411e+09
14,13,1,2,2,0,0,0.00021906,4.5475e-13,0,45,-12.344,4.2034e-09,-1.513,-5.0291e-07,0.006737,9.1493e-06,5153.7,2.664e+05,1.5646e-07,-2.9532,7.8231e-08,0.97635,210.91,-2.0172,-7.8135e-09,-3.9287e-10,1,1721,0,2,0,-8.8476e-09,45,2.5925e+05,1721,2.664e+05,1.0411e+09
17,13,1,2,1,59,44,6.3724e-05,-3.5243e-12,0,5,-85.094,4.3777e-09,-1.3209,-4.4666e-06,0.0079543,8.693e-06,5153.8,2.6638e+05,2.2911e-07,0.15783,6.8918e-08,0.96476,214.44,-2.2659,-7.9439e-09,-2.7001e-10,1,1721,0,2,0,-1.071e-08,5,2.5925e+05,1721,2.6638e+05,1.0411e+09
24,13,1,2,2,0,0,1.3527e-06,-6.8212e-13,0,12,82.375,4.4666e-09,-2.8948,4.3064e-06,0.00043764,9.5554e-06,5153.7,2.664e+05,-1.8626e-08,-1.9829,3.7253e-09,0.95931,193.44,-0.14131,-8.0403e-09,1.9322e-10,1,1721,0,2,0,4.191e-09,12,2.5925e+05,1721,2.664e+05,1.0411e+09
25,13,1,2,1,59,44,6.0135e-05,2.3874e-12,0,15,1.9063,4.6473e-09,0.92991,1.2852e-07,0.0019515,3.0138e-06,5153.6,2.6638e+05,2.794e-08,-0.93523,1.3039e-08,0.9712,324.53,0.59967,-8.41e-09,4.0359e-11,1,1721,0,2,0,5.1223e-09,15,2.5925e+05,1721,2.6638e+05,1.0411e+09
20,13,1,2,2,0,0,7.8517e-05,1.3642e-12,0,99,28.125,5.6049e-09,0.7407,1.3188e-06,0.0054416,5.0757e-06,5153.6,2.664e+05,-5.5879e-08,2.1642,4.6566e-08,0.9285,262.97,1.2811,-8.7568e-09,8.8218e-11,1,1721,0,2,0,-7.9162e-09,99,2.5955e+05,1721,2.664e+05,1.0411e+09
2,13,1,2,2,0,0,0.0004134,1.3642e-12,0,40,24.219,4.6652e-09,-2.7098,1.1679e-06,0.011815,1.1398e-05,5153.6,2.664e+05,-6.8918e-08,1.1473,-1.3597e-07,0.93843,146.25,-2.6985,-7.9296e-09,4.7216e-10,1,1721,0,2,0,-1.7695e-08,40,2.6135e+05,1721,2.664e+05,1.0411e+09
29,13,1,2,2,0,0,0.00039363,3.979e-12,0,44,-100.25,4.3741e-09,1.5602,-5.2582e-06,0.0018191,8.7619e-06,5153.7,2.664e+05,1.0058e-07,0.16652,-3.7253e-09,0.96535,212.09,-1.1109,-8.0068e-09,-2.6287e-10,1,1721,0,2,0,-9.3132e-09,44,2.639e+05,1721,2.664e+05,1.0411e+09
2,13,1,2,4,0,0,0.00041341,1.3642e-12,0,41,17.844,4.8288e-09,-1.6599,8.4937e-07,0.011817,1.0144e-05,5153.6,2.736e+05,1.3039e-08,1.1473,-2.5332e-07,0.93843,173.75,-2.6982,-7.9557e-09,4.1823e-10,1,1721,0,2,0,-1.7695e-08,41,2.6645e+05,1721,2.736e+05,1.0411e+09
4,13,1,2,4,0,0,9.2821e-05,1.1141e-11,0,84,12.219,4.9345e-09,1.6135,5.6252e-07,0.010413,1.0559e-05,5153.7,2.736e+05,-1.8999e-07,1.1639,-9.3132e-08,0.93746,169.16,0.94971,-8.2307e-09,2.2894e-10,1,1721,0,2,0,-6.5193e-09,84,2.6645e+05,1721,2.736e+05,1.0411e+09
12,13,1,2,4,0,0,0.00011012,2.0464e-12,0,87,-1.3125,4.3313e-09,2.9571,-1.2666e-07,0.0041322,3.0454e-06,5153.6,2.736e+05,-7.0781e-08,-0.89868,-4.4703e-08,0.98238,331.03,0.1381,-8.1293e-09,5.786e-11,1,1721,0,2,0,-1.2107e-08,87,2.6645e+05,1721,2.736e+05,1.0411e+09
14,13,1,2,4,0,0,0.00021906,4.5475e-13,0,46,-11.313,4.2552e-09,-0.46292,-5.4389e-07,0.0067369,9.5274e-06,5153.7,2.736e+05,-2.6077e-08,-2.9533,7.6368e-08,0.97635,207.5,-2.0171,-7.9832e-09,-3.9002e-10,1,1721,0,2,0,-8.8476e-09,46,2.6645e+05,1721,2.736e+05,1.0411e+09
20,13,1,2,3,59,44,7.8528e-05,1.3642e-12,0,1,31.094,5.5099e-09,1.7887,1.5646e-06,0.0054416,5.2433e-06,5153.6,2.7358e+05,-5.2154e-08,2.1642,-1.2666e-07,0.9285,259.91,1.281,-8.6082e-09,1.5786e-10,1,1721,0,2,0,-7.9162e-09,1,2.6645e+05,1721,2.7358e+05,1.0411e+09
25,13,1,2,4,0,0,6.0153e-05,2.3874e-12,0,22,6.125,4.6573e-09,1.9829,3.0547e-07,0.0019514,2.8592e-06,5153.6,2.736e+05,-7.6368e-08,-0.93529,0,0.9712,328.53,0.59926,-8.3578e-09,1.1e-10,1,1721,0,2,0,5.1223e-09,22,2.6645e+05,1721,2.736e+05,1.0411e+09
29,13,1,2,4,0,0,0.00039366,3.979e-12,0,48,-95.781,4.3166e-09,2.61,-5.0366e-06,0.0018187,8.896e-06,5153.7,2.736e+05,2.4214e-08,0.16646,4.8429e-08,0.96535,208.75,-1.1105,-7.9518e-09,-3.1537e-10,1,1721,0,2,0,-9.3132e-09,48,2.6645e+05,1721,2.736e+05,1.0411e+09
31,13,1,2,4,0,0,0.00029547,2.0464e-12,0,129,69.906,3.9773e-09,-3.0995,3.757e-06,0.0081273,9.6597e-06,5153.8,2.736e+05,-1.6764e-08,-1.953,1.546e-07,0.98072,202.69,-0.82283,-7.7057e-09,2.243e-10,1,1721,0,2,0,-1.3504e-08,129,2.6645e+05,1721,2.736e+05,1.0411e+09
10,13,1,2,4,0,0,-6.457e-05,-1.4779e-12,0,54,28.938,5.2402e-09,0.73336,1.5702e-06,0.012218,5.1074e-06,5153.7,2.736e+05,-1.1921e-07,2.2324,1.3039e-07,0.94411,272.84,0.78683,-8.6218e-09,-5.5002e-11,1,1721,0,2,0,-2.794e-09,54,2.6714e+05,1721,2.736e+05,1.0411e+09
23,13,1,2,4,0,0,0.00012805,-3.7517e-12,0,83,-15.094,4.5959e-09,-1.4057,-1.004e-06,0.008137,8.205e-06,5153.8,2.736e+05,5.0291e-08,-3.0093,-1.4342e-07,0.95789,217.66,-2.9169,-8.0518e-09,-2.5144e-10,1,1721,0,2,0,-2.0489e-08,83,2.6732e+05,1721,2.736e+05,1.0411e+09
27,13,1,2,4,0,0,-0.00019915,3.638e-12,0,66,0.96875,5.8624e-09,0.60295,2.3097e-07,0.0056769,3.2578e-06,5153.6,2.736e+05,-7.4506e-09,-0.91935,2.2352e-08,0.97607,322.63,0.85199,-8.4229e-09,2.9644e-11,1,1721,0,2,63,-1.9092e-08,66,2.6885e+05,1721,2.736e+05,1.0411e+09
30,13,1,2,3,59,44,-0.00026507,1.2733e-11,0,31,15.906,4.9056e-09,-0.34352,1.0002e-06,0.010857,3.5707e-06,5153.6,2.7358e+05,-1.0803e-07,-1.0282,-1.6764e-08,0.96226,310.75,1.6124,-8.6782e-09,1.7179e-10,1,1721,0,4,0,-4.6566e-09,31,2.693e+05,1721,2.7358e+05,1.0411e+09
13,13,1,2,4,0,0,0.00015565,-2.8422e-12,0,43,-8.7188,4.0116e-09,-0.6232,-6.7987e-07,0.0048691,9.1754e-06,5153.6,2.736e+05,-7.4506e-08,-2.9251,-3.1665e-08,0.98361,217.59,2.0684,-7.8278e-09,-2.8608e-10,1,1721,0,2,0,-1.1176e-08,43,2.7044e+05,1721,2.736e+05,1.0411e+09
5,13,1,2,4,0,0,-0.00037628,-2.16e-12,0,85,23.219,5.0784e-09,0.37795,1.2983e-06,0.0031768,4.8e-06,5153.8,2.736e+05,7.4506e-08,2.2121,5.0291e-08,0.94925,279.5,0.31021,-8.4171e-09,1.0072e-10,1,1721,0,2,0,-1.0245e-08,85,2.7131e+05,1721,2.736e+05,1.0411e+09
16,13,1,2,4,0,0,-0.00025143,-3.4106e-13,0,58,-4.7188,4.3727e-09,0.70241,-1.9185e-07,0.0067722,3.1609e-06,5153.6,2.736e+05,4.4703e-08,-0.88037,3.3528e-08,0.98313,325.41,0.027232,-8.2618e-09,-2.6073e-11,1,1721,0,2,0,-9.7789e-09,58,2.7299e+05,1721,2.736e+05,1.0411e+09
