1,13,1,2,0,0,0,0.00029088,2.2737e-12,0,90,21.719,4.438e-09,1.5323,1.017e-06,0.0015292,1.0131e-05,5153.7,2.592e+05,-1.8626e-08,1.1659,-9.3132e-09,0.95989,182.13,0.4998,-7.9225e-09,3.6466e-10,1,1721,0,2,0,8.3819e-09,90,2.5917e+05,1721,2.592e+05,1.0411e+09
11,13,1,2,0,0,0,-0.00033929,-3.7517e-12,0,31,-15,6.0385e-09,1.3319,-8.4192e-07,0.013807,1.0831e-05,5153.7,2.592e+05,-2.794e-07,0.87966,-7.0781e-08,0.8885,134.78,1.1355,-8.8475e-09,1.8894e-10,1,1721,0,2,0,-1.1642e-08,31,2.5827e+05,1721,2.592e+05,1.0411e+09
12,13,1,2,0,0,0,0.00011009,2.0464e-12,0,74,-3.2188,4.3534e-09,0.85656,-2.0489e-07,0.0041321,3.1106e-06,5153.6,2.592e+05,1.1176e-08,-0.89856,5.4017e-08,0.98238,328.53,0.13824,-8.2443e-09,-1.8215e-11,1,1721,0,2,0,-1.2107e-08,74,2.5827e+05,1721,2.592e+05,1.0411e+09
14,13,1,2,0,0,0,0.00021906,4.5475e-13,0,44,-9.8438,4.1762e-09,-2.5632,-4.0978e-07,0.0067371,9.1214e-06,5153.7,2.592e+05,1.0617e-07,-2.9532,-4.4703e-08,0.97635,210.72,-2.0172,-7.7403e-09,-3.5001e-10,1,1721,0,2,0,-8.8476e-09,44,2.5827e+05,1721,2.592e+05,1.0411e+09
20,13,1,2,0,0,0,7.8508e-05,1.3642e-12,0,98,25.563,5.7463e-09,-0.30951,1.274e-06,0.0054401,4.8522e-06,5153.6,2.592e+05,-1.1176e-08,2.1643,7.4506e-08,0.9285,273.91,1.281,-8.7704e-09,1.1536e-10,1,1721,0,2.8,0,-7.9162e-09,98,2.5827e+05,1721,2.592e+05,1.0411e+09
22,13,1,2,0,0,0,0.00015476,9.0949e-13,0,34,23.688,5.6774e-09,-1.551,1.3299e-06,0.0061465,4.7386e-06,5153.7,2.592e+05,1.0617e-07,2.2208,9.127e-08,0.92563,266.69,-2.024,-8.6207e-09,1.0179e-10,1,1721,0,2,0,-1.7229e-08,34,2.5827e+05,1721,2.592e+05,1.0411e+09
32,13,1,2,0,0,0,-0.00052234,-3.5243e-12,0,52,21.438,5.1524e-09,1.7109,1.017e-06,0.011684,4.7944e-06,5153.8,2.592e+05,1.2293e-07,2.3011,1.4529e-07,0.94989,281.56,-0.42211,-8.3332e-09,-1.5251e-10,1,1721,0,2,0,-3.2596e-09,52,2.5827e+05,1721,2.592e+05,1.0411e+09
3,13,1,2,0,0,0,0.00014961,5.1159e-12,0,52,-101.56,4.9448e-09,2.6855,-5.2452e-06,0.015927,6.6888e-06,5153.7,2.592e+05,1.3597e-07,-0.019702,-1.5646e-07,0.9335,233.25,1.2619,-8.1082e-09,-2.2537e-10,1,1721,0,2,0,-4.6566e-09,52,2.5437e+05,1721,2.592e+05,1.0411e+09
6,13,1,2,0,0,0,0.00040348,-1.3529e-11,0,143,-92.219,4.8366e-09,-1.6992,-4.7814e-06,0.0075604,7.9051e-06,5153.7,2.592e+05,-1.2666e-07,0.058609,-7.2643e-08,0.94023,217.81,-0.39891,-8.3075e-09,-9.4647e-11,1,1721,0,2.8,0,-5.1223e-09,143,2.5341e+05,1721,2.592e+05,1.0411e+09
9,13,1,2,0,0,0,0.00021075,2.6148e-12,0,117,67.844,3.9762e-09,0.90269,3.3975e-06,0.017048,9.6709e-06,5152.8,2.592e+05,-2.6077e-07,-1.981,-1.546e-07,0.98438,208.19,1.6355,-8.0814e-09,1.2858e-10,1,1721,0,2.8,0,-5.5879e-09,117,2.5731e+05,1721,2.592e+05,1.0411e+09
15,13,1,2,0,0,0,-0.00010391,-1.1369e-12,0,92,-17.531,5.0377e-09,-3.0043,-8.4192e-07,0.0051789,9.0078e-06,5153.7,2.592e+05,-5.9605e-08,-3.0481,-2.2352e-08,0.94303,197.59,0.097699,-8.1818e-09,-4.4145e-10,1,1721,0,2.8,0,-1.0245e-08,92,2.5314e+05,1721,2.592e+05,1.0411e+09
18,13,1,2,0,0,0,0.00023232,1.819e-12,0,43,25.531,5.7535e-09,-0.8769,1.6186e-06,0.013634,5.0496e-06,5153.7,2.592e+05,1.8626e-08,2.2179,3.2037e-07,0.92789,265.06,-2.1317,-8.8118e-09,7.0717e-11,1,1721,0,2,0,-1.071e-08,43,2.5812e+05,1721,2.592e+05,1.0411e+09
19,13,1,2,0,0,0,-0.00033618,-3.2969e-12,0,86,-87.281,4.2598e-09,-3.0911,-4.502e-06,0.0087818,9.0841e-06,5153.7,2.592e+05,-1.0617e-07,0.21023,-3.3528e-08,0.96203,205.75,0.27497,-7.8489e-09,-1.2643e-10,1,1721,0,2,0,-1.4435e-08,86,2.5773e+05,1721,2.592e+05,1.0411e+09
21,13,1,2,0,0,0,-0.00027201,-2.3874e-12,0,66,12.125,5.2184e-09,0.22975,8.4192e-07,0.019593,9.8832e-06,5153.7,2.592e+05,-1.8626e-07,1.1686,3.2596e-07,0.93121,177.78,-2.1915,-8.5629e-09,3.2394e-10,1,1721,0,2,0,-1.1176e-08,66,2.5245e+05,1721,2.592e+05,1.0411e+09
28,13,1,2,0,0,0,0.00021956,3.5243e-12,0,25,-11.719,4.2745e-09,-1.6249,-3.4831e-07,0.018594,2.6133e-06,5153.6,2.592e+05,3.3714e-07,-0.87382,2.7753e-07,0.98155,338.66,-1.7985,-8.1011e-09,-4.4288e-11,1,1721,0,2,0,-1.071e-08,25,2.5626e+05,1721,2.592e+05,1.0411e+09
1,13,1,2,2,0,0,0.00029089,2.2737e-12,0,103,15.188,4.352e-09,2.5819,8.6427e-07,0.0015288,1.0081e-05,5153.7,2.664e+05,0,1.1658,-2.6077e-08,0.95989,184.88,0.50036,-7.9085e-09,3.6644e-10,1,1721,0,2,0,8.3819e-09,103,2.6277e+05,1721,2.664e+05,1.0411e+09
11,13,1,2,2,0,0,-0.00033932,-3.7517e-12,0,32,-21.563,5.8106e-09,2.3821,-1.2033e-06,0.013807,1.0414e-05,5153.7,2.664e+05,1.2107e-07,0.87959,-2.1979e-07,0.88851,137.91,1.1356,-8.4175e-09,2.3287e-10,1,1721,0,2,0,-1.1642e-08,32,2.6187e+05,1721,2.664e+05,1.0411e+09
12,13,1,2,2,0,0,0.0001101,2.0464e-12,0,86,-2.375,4.3755e-09,1.9069,-1.5646e-07,0.0041321,3.0119e-06,5153.6,2.664e+05,-3.7253e-08,-0.89862,7.8231e-08,0.98238,331.81,0.13813,-8.2307e-09,-1.0715e-12,1,1721,0,2,0,-1.2107e-08,86,2.6187e+05,1721,2.664e+05,1.0411e+09
14,13,1,2,2,0,0,0.00021906,4.5475e-13,0,45,-12.344,4.2034e-09,-1.513,-5.0291e-07,0.006737,9.1493e-06,5153.7,2.664e+05,1.5646e-07,-2.9532,7.8231e-08,0.97635,210.91,-2.0172,-7.8135e-09,-3.9287e-10,1,1721,0,2,0,-8.8476e-09,45,2.6187e+05,1721,2.664e+05,1.0411e+09
17,13,1,2,1,59,44,6.3724e-05,-3.5243e-12,0,5,-85.094,4.3777e-09,-1.3209,-4.4666e-06,0.0079543,8.693e-06,5153.8,2.6638e+05,2.2911e-07,0.15783,6.8918e-08,0.96476,214.44,-2.2659,-7.9439e-09,-2.7001e-10,1,1721,0,2,0,-1.071e-08,5,2.6187e+05,1721,2.6638e+05,1.0411e+09
20,13,1,2,1,59,44,7.8518e-05,1.3642e-12,0,0,28.125,5.6052e-09,0.73837,1.3188e-06,0.0054416,5.0757e-06,5153.6,2.6638e+05,-5.5879e-08,2.1642,4.6566e-08,0.9285,262.97,1.2811,-8.7568e-09,8.8218e-11,1,1721,0,2,0,-7.9162e-09,0,2.6187e+05,1721,2.6638e+05,1.0411e+09
23,13,1,2,2,0,0,0.00012807,-3.7517e-12,0,82,-11.469,4.6084e-09,-2.4556,-7.1712e-07,0.0081364,9.0413e-06,5153.8,2.664e+05,-9.6858e-08,-3.0092,-1.7323e-07,0.95789,207.66,-2.917,-8.005e-09,-3.2287e-10,1,1721,0,2,0,-2.0489e-08,82,2.6187e+05,1721,2.664e+05,1.0411e+09
25,13,1,2,1,59,44,6.0135e-05,2.3874e-12,0,15,1.9063,4.6473e-09,0.92991,1.2852e-07,0.0019515,3.0138e-06,5153.6,2.6638e+05,2.794e-08,-0.93523,1.3039e-08,0.9712,324.53,0.59967,-8.41e-09,4.0359e-11,1,1721,0,2,0,5.1223e-09,15,2.6187e+05,1721,2.6638e+05,1.0411e+09
31,13,1,2,1,59,28,0.00029546,2.0464e-12,0,87,68.313,4.0098e-09,2.1291,3.7886e-06,0.0081286,8.6855e-06,5153.8,2.6637e+05,1.4156e-07,-1.9529,9.3132e-09,0.98072,218.44,-0.823,-7.7618e-09,5.7145e-11,1,1721,0,2,0,-1.3504e-08,87,2.6187e+05,1721,2.6637e+05,1.0411e+09
