2,13,1,2,0,0,0,0.00041339,1.3642e-12,0,39,14.75,4.7995e-09,2.5231,8.4564e-07,0.011816,1.1517e-05,5153.6,2.592e+05,-2.1793e-07,1.1474,-1.2852e-07,0.93842,141.59,-2.6985,-8.0153e-09,4.6466e-10,1,1721,0,2,0,-1.7695e-08,39,2.52e+05,1721,2.592e+05,1.0411e+09
4,13,1,2,0,0,0,9.2661e-05,1.1141e-11,0,70,22.969,4.9273e-09,-0.48674,1.3877e-06,0.010414,1.0746e-05,5153.7,2.592e+05,9.3132e-09,1.164,1.6205e-07,0.93745,160.59,0.94967,-8.3553e-09,4.6145e-10,1,1721,0,2,0,-6.5193e-09,70,2.52e+05,1721,2.592e+05,1.0411e+09
5,13,1,2,0,0,0,-0.00037624,-2.16e-12,0,77,20.063,5.2302e-09,-1.7222,7.8976e-07,0.003176,5.0683e-06,5153.8,2.592e+05,2.4214e-08,2.2122,-5.9605e-08,0.94925,273.22,0.31016,-8.4311e-09,1.4536e-10,1,1721,0,2,0,-1.0245e-08,77,2.52e+05,1721,2.592e+05,1.0411e+09
8,13,1,2,0,0,0,3.7574e-06,2.2737e-13,0,77,81.438,3.6598e-09,0.53974,4.2766e-06,0.012713,8.2813e-06,5153.6,2.592e+05,1.1921e-07,-1.8687,1.8068e-07,0.99815,235.78,-2.8869,-7.8253e-09,1.125e-10,1,1721,0,2.8,0,-4.191e-09,77,2.52e+05,1721,2.592e+05,1.0411e+09
9,13,1,2,0,0,0,0.00021075,2.6148e-12,0,117,67.844,3.9762e-09,0.90269,3.3975e-06,0.017048,9.6709e-06,5152.8,2.592e+05,-2.6077e-07,-1.981,-1.546e-07,0.98438,208.19,1.6355,-8.0814e-09,1.2858e-10,1,1721,0,2.8,0,-5.5879e-09,117,2.52e+05,1721,2.592e+05,1.0411e+09
10,13,1,1,23,59,44,-6.4549e-05,-1.4779e-12,0,52,18.313,5.3206e-09,-1.3692,1.0375e-06,0.012216,4.5523e-06,5153.7,2.5918e+05,2.8871e-07,2.2325,-3.3528e-08,0.94411,277.34,0.78681,-8.4486e-09,1.175e-10,1,1721,0,2,0,-2.794e-09,52,2.5728e+05,1721,2.5918e+05,1.0411e+09
12,13,1,2,0,0,0,0.00011009,2.0464e-12,0,74,-3.2188,4.3534e-09,0.85656,-2.0489e-07,0.0041321,3.1106e-06,5153.6,2.592e+05,1.1176e-08,-0.89856,5.4017e-08,0.98238,328.53,0.13824,-8.2443e-09,-1.8215e-11,1,1721,0,2,0,-1.2107e-08,74,2.52e+05,1721,2.592e+05,1.0411e+09
15,13,1,1,23,59,44,-0.00010391,-1.1369e-12,0,4,-17.531,5.0374e-09,-3.0067,-8.4192e-07,0.0051789,9.0078e-06,5153.7,2.5918e+05,-5.7742e-08,-3.0481,-2.2352e-08,0.94303,197.59,0.097699,-8.1818e-09,-4.418e-10,1,1721,0,2,0,-1.0245e-08,4,2.5743e+05,1721,2.5918e+05,1.0411e+09
24,13,1,1,23,59,44,1.3574e-06,-6.8212e-13,0,11,70.656,4.4445e-09,2.3343,3.7476e-06,0.00043605,9.222e-06,5153.7,2.5918e+05,-9.3132e-09,-1.9829,5.9605e-08,0.95931,198.91,-0.13967,-8.0875e-09,1.7001e-10,1,1721,0,2,0,4.191e-09,11,2.5506e+05,1721,2.5918e+05,1.0411e+09
26,13,1,2,0,0,0,-0.00015363,1.3529e-11,0,63,-12.125,3.9802e-09,2.656,-7.8231e-07,0.020991,9.9726e-06,5153.7,2.592e+05,1.6391e-07,-2.9318,-2.5332e-07,0.98111,193.03,1.2133,-7.4021e-09,-4.8609e-10,1,1721,0,2,0,-6.0536e-09,63,2.52e+05,1721,2.592e+05,1.0411e+09
29,13,1,2,0,0,0,0.00039361,3.979e-12,0,9,-98.219,4.323e-09,0.50969,-5.1223e-06,0.0018193,8.6874e-06,5153.7,2.592e+05,6.5193e-08,0.16658,-6.7055e-08,0.96535,216.97,-1.1105,-8.026e-09,-2.4751e-10,1,1721,0,2,0,-9.3132e-09,9,2.5668e+05,1721,2.592e+05,1.0411e+09
2,13,1,2,2,0,0,0.0004134,1.3642e-12,0,40,24.219,4.6652e-09,-2.7098,1.1679e-06,0.011815,1.1398e-05,5153.6,2.664e+05,-6.8918e-08,1.1473,-1.3597e-07,0.93843,146.25,-2.6985,-7.9296e-09,4.7216e-10,1,1721,0,2,0,-1.7695e-08,40,2.592e+05,1721,2.664e+05,1.0411e+09
